Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sanguinisNZ_GL872311.1	709609	710511		LysR family transcriptional regulator		HMPREF9390_RS06740
S.sanguinisNZ_GL872311.1	710631	711488		GNAT family N-acetyltransferase		HMPREF9390_RS06735
S.sanguinisNZ_GL872311.1	711601	713562		peptide ABC transporter substrate-binding protein		HMPREF9390_RS06730
S.sanguinisNZ_GL872311.1	713848	716646		LPXTG cell wall anchor domain-containing protein		HMPREF9390_RS06725
S.sanguinisNZ_GL872311.1	716883	717623		hypothetical protein		HMPREF9390_RS06720
S.sanguinisNZ_GL872311.1	717721	719073		vWA domain-containing protein		HMPREF9390_RS06715
S.sanguinisNZ_GL872311.1	719325	719618		50S ribosomal protein L27		HMPREF9390_RS06710
S.sanguinisNZ_GL872311.1	719636	719980		ribosomal-processing cysteine protease Prp		HMPREF9390_RS06705
S.sanguinisNZ_GL872311.1	719996	720310		50S ribosomal protein L21		HMPREF9390_RS06700
S.sanguinisNZ_GL872311.1	720604	721125		isoprenylcysteine carboxylmethyltransferase family protein		HMPREF9390_RS06695
S.sanguinisNZ_GL872311.1	721147	722361		tRNA 4-thiouridine(8) synthase ThiI		HMPREF9390_RS06690
S.sanguinisNZ_GL872311.1	722365	723507		cysteine desulfurase family protein		HMPREF9390_RS06685
S.sanguinisNZ_GL872311.1	723608	725518		fructose-bisphosphatase class III		HMPREF9390_RS06680
S.sanguinisNZ_GL872311.1	725561	726379		kinase/pyrophosphorylase		HMPREF9390_RS06675
S.sanguinisNZ_GL872311.1	726385	727014		CBS domain-containing protein		HMPREF9390_RS06670
S.sanguinisNZ_GL872311.1	727260	729881		pyruvate, phosphate dikinase		HMPREF9390_RS06665
S.sanguinisNZ_GL872311.1	730066	730482		hypothetical protein		HMPREF9390_RS06660
S.sanguinisNZ_GL872311.1	730554	731624		ABC transporter substrate-binding protein		HMPREF9390_RS06655
S.sanguinisNZ_GL872311.1	731621	732394		ABC transporter permease		HMPREF9390_RS06650
S.sanguinisNZ_GL872311.1	732391	733197		ABC transporter permease		HMPREF9390_RS06645
S.sanguinisNZ_GL872311.1	733178	734335		ABC transporter ATP-binding protein		HMPREF9390_RS06640
S.sanguinisNZ_GL872311.1	734517	735422		UDP-N-acetylmuramate dehydrogenase		HMPREF9390_RS06635
S.sanguinisNZ_GL872311.1	735770	736636		homoserine kinase		HMPREF9390_RS06630
S.sanguinisNZ_GL872311.1	736638	737924		homoserine dehydrogenase		HMPREF9390_RS06625
S.sanguinisNZ_GL872311.1	738065	739030		polysaccharide deacetylase family protein		HMPREF9390_RS06620
S.sanguinisNZ_GL872311.1	739135	740091		ABC transporter permease		HMPREF9390_RS06615
S.sanguinisNZ_GL872311.1	740094	741149		ABC transporter permease		HMPREF9390_RS06610
S.sanguinisNZ_GL872311.1	741142	742674		ABC transporter ATP-binding protein		HMPREF9390_RS06605
S.sanguinisNZ_GL872311.1	742811	743866		BMP family protein		HMPREF9390_RS06600
S.sanguinisNZ_GL872311.1	743938	744327		cytidine deaminase		HMPREF9390_RS06595
S.sanguinisNZ_GL872311.1	744314	744976		deoxyribose-phosphate aldolase		HMPREF9390_RS06590
S.sanguinisNZ_GL872311.1	744994	746271		pyrimidine-nucleoside phosphorylase		HMPREF9390_RS06585
S.sanguinisNZ_GL872311.1	746273	746860		class I SAM-dependent methyltransferase		HMPREF9390_RS06580
S.sanguinisNZ_GL872311.1	746955	747875		type I pantothenate kinase		HMPREF9390_RS06575
S.sanguinisNZ_GL872311.1	747946	748182		30S ribosomal protein S20		HMPREF9390_RS06570
S.sanguinisNZ_GL872311.1	748240	748761		DNA topology modulation protein		HMPREF9390_RS06565
S.sanguinisNZ_GL872311.1	748776	749351		TetR/AcrR family transcriptional regulator		HMPREF9390_RS06560
S.sanguinisNZ_GL872311.1	749486	750328		DegV family protein		HMPREF9390_RS06555
S.sanguinisNZ_GL872311.1	750433	751206		XRE family transcriptional regulator		HMPREF9390_RS06550
S.sanguinisNZ_GL872311.1	751367	751726		hypothetical protein		HMPREF9390_RS06545
S.sanguinisNZ_GL872311.1	751811	752311		hypothetical protein		HMPREF9390_RS06540
S.sanguinisNZ_GL872311.1	752328	754307		hypothetical protein		HMPREF9390_RS06535
S.sanguinisNZ_GL872311.1	754298	754657		hypothetical protein		HMPREF9390_RS06530
S.sanguinisNZ_GL872311.1	754659	754931		hypothetical protein		HMPREF9390_RS06525
S.sanguinisNZ_GL872311.1	755059	756696		hypothetical protein		HMPREF9390_RS06520
S.sanguinisNZ_GL872311.1	756686	757429		ABC transporter ATP-binding protein		HMPREF9390_RS06515
S.sanguinisNZ_GL872311.1	757625	759091		alpha-amylase		HMPREF9390_RS06510
S.sanguinisNZ_GL872311.1	759136	762033		MucBP domain-containing protein		HMPREF9390_RS06505
S.sanguinisNZ_GL872311.1	762046	763161		glycosyltransferase		HMPREF9390_RS06500
S.sanguinisNZ_GL872311.1	763260	764297		M42 family metallopeptidase		HMPREF9390_RS06495
S.sanguinisNZ_GL872311.1	764438	764884		hypothetical protein		HMPREF9390_RS06490
S.sanguinisNZ_GL872311.1	765143	767563		SHIRT domain-containing protein		HMPREF9390_RS06485
S.sanguinisNZ_GL872311.1	767947	776229		ZmpA/ZmpB/ZmpC family metallo-endopeptidase		HMPREF9390_RS06480
S.sanguinisNZ_GL872311.1	776434	777507		hypothetical protein		HMPREF9390_RS06475
S.sanguinisNZ_GL872311.1	777494	779977		phosphoenolpyruvate synthase		HMPREF9390_RS06470
S.sanguinisNZ_GL872311.1	779977	780876		UbiA family prenyltransferase		HMPREF9390_RS06465
S.sanguinisNZ_GL872311.1	780861	781733		phosphatidylserine decarboxylase		HMPREF9390_RS06460
S.sanguinisNZ_GL872311.1	781726	782358		CDP-alcohol phosphatidyltransferase family protein		HMPREF9390_RS06455
S.sanguinisNZ_GL872311.1	782345	784840		PEP-utilizing enzyme		HMPREF9390_RS06450
S.sanguinisNZ_GL872311.1	784855	785445		CDP-archaeol synthase		HMPREF9390_RS06445
S.sanguinisNZ_GL872311.1	785794	786795		UDP-glucose 4-epimerase GalE		HMPREF9390_RS06440
S.sanguinisNZ_GL872311.1	786842	788323		UDP-glucose--hexose-1-phosphate uridylyltransferase		HMPREF9390_RS06435
S.sanguinisNZ_GL872311.1	788543	789721		galactokinase		HMPREF9390_RS06430
S.sanguinisNZ_GL872311.1	789916	790917		LacI family DNA-binding transcriptional regulator		HMPREF9390_RS06425
S.sanguinisNZ_GL872311.1	790934	791869		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA		HMPREF9390_RS06420
S.sanguinisNZ_GL872311.1	791923	792114		DUF3272 domain-containing protein		HMPREF9390_RS06415
S.sanguinisNZ_GL872311.1	792153	793823		DNA polymerase III subunit gamma/tau		HMPREF9390_RS06410
S.sanguinisNZ_GL872311.1	793823	794320		GAF domain-containing protein		HMPREF9390_RS06405
S.sanguinisNZ_GL872311.1	794350	795183		alpha/beta hydrolase		HMPREF9390_RS06400
S.sanguinisNZ_GL872311.1	795288	795908		Type 1 glutamine amidotransferase-like domain-containing protein		HMPREF9390_RS06395
S.sanguinisNZ_GL872311.1	795920	796534		class I SAM-dependent methyltransferase		HMPREF9390_RS06390
S.sanguinisNZ_GL872311.1	796531	797112		GrpB family protein		HMPREF9390_RS06385
S.sanguinisNZ_GL872311.1	797306	798067		DNA/RNA non-specific endonuclease		HMPREF9390_RS06380
S.sanguinisNZ_GL872311.1	798146	798883		DUF3307 domain-containing protein		HMPREF9390_RS06375
S.sanguinisNZ_GL872311.1	798880	799545		SatD family protein		HMPREF9390_RS06370
S.sanguinisNZ_GL872311.1	799637	799933		TfoX/Sxy family protein		HMPREF9390_RS06365
S.sanguinisNZ_GL872311.1	800105	801625		ABC transporter permease/substrate-binding protein		HMPREF9390_RS06360
S.sanguinisNZ_GL872311.1	801618	802346		ABC transporter ATP-binding protein		HMPREF9390_RS06355
S.sanguinisNZ_GL872311.1	802360	803124		nuclear transport factor 2 family protein		HMPREF9390_RS06350
S.sanguinisNZ_GL872311.1	803128	803565		MarR family transcriptional regulator		HMPREF9390_RS06345
S.sanguinisNZ_GL872311.1	803739	804518		translation factor Sua5		HMPREF9390_RS06340
S.sanguinisNZ_GL872311.1	804618	805208		3-isopropylmalate dehydratase small subunit		HMPREF9390_RS06335
S.sanguinisNZ_GL872311.1	805218	806600		3-isopropylmalate dehydratase large subunit		HMPREF9390_RS06330
S.sanguinisNZ_GL872311.1	806602	806868		DUF1294 domain-containing protein		HMPREF9390_RS06325
S.sanguinisNZ_GL872311.1	806865	807902		3-isopropylmalate dehydrogenase		HMPREF9390_RS06320
S.sanguinisNZ_GL872311.1	807915	809483		2-isopropylmalate synthase		HMPREF9390_RS06315
S.sanguinisNZ_GL872311.1	810005	810316		hypothetical protein		HMPREF9390_RS06310
S.sanguinisNZ_GL872311.1	810328	810639		hypothetical protein		HMPREF9390_RS06305
S.sanguinisNZ_GL872311.1	810623	812398		DUF2974 domain-containing protein		HMPREF9390_RS06300
S.sanguinisNZ_GL872311.1	812391	812828		hypothetical protein		HMPREF9390_RS06295
S.sanguinisNZ_GL872311.1	812972	813406		hypothetical protein		HMPREF9390_RS06290
S.sanguinisNZ_GL872311.1	813556	814011		hypothetical protein		HMPREF9390_RS06285
S.sanguinisNZ_GL872311.1	814155	814612		uncharacterized gene		HMPREF9390_RS11890
S.sanguinisNZ_GL872311.1	814718	815362		YoaK family protein		HMPREF9390_RS06270
S.sanguinisNZ_GL872311.1	815528	816163		uridine kinase		HMPREF9390_RS06265
S.sanguinisNZ_GL872311.1	816243	817253		Gfo/Idh/MocA family oxidoreductase		HMPREF9390_RS06260
S.sanguinisNZ_GL872311.1	817243	818334		DEAD/DEAH box helicase		HMPREF9390_RS06255
S.sanguinisNZ_GL872311.1	818428	819825		polysaccharide deacetylase family protein		HMPREF9390_RS06250
S.sanguinisNZ_GL872311.1	819887	820273		VOC family protein		HMPREF9390_RS06245
S.sanguinisNZ_GL872311.1	820385	821323		ketopantoate reductase family protein		HMPREF9390_RS06240
S.sanguinisNZ_GL872311.1	821339	822730		HAMP domain-containing sensor histidine kinase		HMPREF9390_RS06235
S.sanguinisNZ_GL872311.1	822720	823394		response regulator transcription factor		HMPREF9390_RS06230
S.sanguinisNZ_GL872311.1	823499	824047		hypothetical protein		HMPREF9390_RS06225
S.sanguinisNZ_GL872311.1	824228	825043		SDR family NAD(P)-dependent oxidoreductase		HMPREF9390_RS06220
S.sanguinisNZ_GL872311.1	825047	825373		multidrug efflux SMR transporter		HMPREF9390_RS06215
S.sanguinisNZ_GL872311.1	825429	825713		helix-turn-helix transcriptional regulator		HMPREF9390_RS06210
S.sanguinisNZ_GL872311.1	825981	830183		GbpC/Spa domain-containing protein		HMPREF9390_RS06205
S.sanguinisNZ_GL872311.1	830336	832876		M1 family metallopeptidase		HMPREF9390_RS06200
S.sanguinisNZ_GL872311.1	833045	833371		hypothetical protein		HMPREF9390_RS06195
S.sanguinisNZ_GL872311.1	833380	833676		hypothetical protein		HMPREF9390_RS06190
S.sanguinisNZ_GL872311.1	833687	835026		uncharacterized gene		HMPREF9390_RS0111100
S.sanguinisNZ_GL872311.1	835017	835646		hypothetical protein		HMPREF9390_RS06185
S.sanguinisNZ_GL872311.1	835904	836527		hypothetical protein		HMPREF9390_RS06180
S.sanguinisNZ_GL872311.1	836716	837249		hypothetical protein		HMPREF9390_RS06175
S.sanguinisNZ_GL872311.1	837403	838056		phosphate signaling complex protein PhoU		HMPREF9390_RS06170
S.sanguinisNZ_GL872311.1	838071	838829		phosphate ABC transporter ATP-binding protein PstB		HMPREF9390_RS06165
S.sanguinisNZ_GL872311.1	838905	839708		phosphate ABC transporter ATP-binding protein PstB		HMPREF9390_RS06160
S.sanguinisNZ_GL872311.1	839719	840603		phosphate ABC transporter permease PstA		HMPREF9390_RS06155
S.sanguinisNZ_GL872311.1	840593	841510		phosphate ABC transporter permease subunit PstC		HMPREF9390_RS06150
S.sanguinisNZ_GL872311.1	841507	842388		phosphate ABC transporter substrate-binding protein PstS family protein		HMPREF9390_RS06145
S.sanguinisNZ_GL872311.1	842520	843824		RsmF rRNA methyltransferase first C-terminal domain-containing protein		HMPREF9390_RS06140
S.sanguinisNZ_GL872311.1	843821	844594		inositol monophosphatase family protein		HMPREF9390_RS06135
S.sanguinisNZ_GL872311.1	844584	844862		UPF0223 family protein		HMPREF9390_RS06130
S.sanguinisNZ_GL872311.1	844865	845266		Spx/MgsR family RNA polymerase-binding regulatory protein		HMPREF9390_RS0111105
S.sanguinisNZ_GL872311.1	845378	846310		bifunctional riboflavin kinase/FAD synthetase		HMPREF9390_RS06125
S.sanguinisNZ_GL872311.1	846556	847434		tRNA pseudouridine(55) synthase TruB		HMPREF9390_RS06120
S.sanguinisNZ_GL872311.1	847438	848244		alpha/beta hydrolase		HMPREF9390_RS06115
S.sanguinisNZ_GL872311.1	848636	849433		hypothetical protein		HMPREF9390_RS06110
S.sanguinisNZ_GL872311.1	849414	849875		GNAT family N-acetyltransferase		HMPREF9390_RS06105
S.sanguinisNZ_GL872311.1	849872	850258		hypothetical protein		HMPREF9390_RS06100
S.sanguinisNZ_GL872311.1	850264	851532		DUF2130 domain-containing protein		HMPREF9390_RS06095
S.sanguinisNZ_GL872311.1	851563	851985		hypothetical protein		HMPREF9390_RS06090
S.sanguinisNZ_GL872311.1	852081	853826		uncharacterized gene		HMPREF9390_RS0111110
S.sanguinisNZ_GL872311.1	853819	855585		ABC transporter ATP-binding protein		HMPREF9390_RS06085
S.sanguinisNZ_GL872311.1	855604	856215		TetR/AcrR family transcriptional regulator		HMPREF9390_RS06080
S.sanguinisNZ_GL872311.1	856389	856805		GNAT family N-acetyltransferase		HMPREF9390_RS06075
S.sanguinisNZ_GL872311.1	856857	857522		ABC transporter ATP-binding protein		HMPREF9390_RS06070
S.sanguinisNZ_GL872311.1	857523	858584		ABC transporter permease		HMPREF9390_RS06065
S.sanguinisNZ_GL872311.1	858652	859260		TetR/AcrR family transcriptional regulator		HMPREF9390_RS06060
S.sanguinisNZ_GL872311.1	859369	860094		hypothetical protein		HMPREF9390_RS06055
S.sanguinisNZ_GL872311.1	860165	861202		alcohol dehydrogenase catalytic domain-containing protein		HMPREF9390_RS06050
S.sanguinisNZ_GL872311.1	861383	861853		SP_0198 family lipoprotein		HMPREF9390_RS06045
S.sanguinisNZ_GL872311.1	862071	863219		cobalamin-independent methionine synthase II family protein		HMPREF9390_RS06040
S.sanguinisNZ_GL872311.1	863349	863741		YbgA family protein		HMPREF9390_RS06035
S.sanguinisNZ_GL872311.1	863913	866318		phenylalanine--tRNA ligase subunit beta		HMPREF9390_RS06030
S.sanguinisNZ_GL872311.1	866565	867074		GNAT family N-acetyltransferase		HMPREF9390_RS06025
S.sanguinisNZ_GL872311.1	867120	868169		phenylalanine--tRNA ligase subunit alpha		HMPREF9390_RS06020
S.sanguinisNZ_GL872311.1	868451	869185		ABC transporter permease		HMPREF9390_RS06015
S.sanguinisNZ_GL872311.1	869182	869913		ABC transporter ATP-binding protein		HMPREF9390_RS06010
S.sanguinisNZ_GL872311.1	870152	870382		AbrB/MazE/SpoVT family DNA-binding domain-containing protein		HMPREF9390_RS06005
S.sanguinisNZ_GL872311.1	870562	871569		tryptophan ABC transporter substrate-binding protein		HMPREF9390_RS06000
S.sanguinisNZ_GL872311.1	872098	873747		Rqc2 family fibronectin-binding protein FbpA		HMPREF9390_RS05995
S.sanguinisNZ_GL872311.1	873934	882246		CshA/CshB family fibrillar adhesin-related protein		HMPREF9390_RS05990
S.sanguinisNZ_GL872311.1	882591	888794		CshA/CshB family fibrillar adhesin-related protein		HMPREF9390_RS05985
S.sanguinisNZ_GL872311.1	889004	899485		CshA/CshB family fibrillar adhesin-related protein		HMPREF9390_RS05980
S.sanguinisNZ_GL872311.1	899657	900148		NAD(P)H-dependent oxidoreductase		HMPREF9390_RS05975
S.sanguinisNZ_GL872311.1	900221	900940		acetolactate decarboxylase		HMPREF9390_RS05970
S.sanguinisNZ_GL872311.1	901091	902353		tetratricopeptide repeat protein		HMPREF9390_RS05965
S.sanguinisNZ_GL872311.1	902307	903485		AI-2E family transporter		HMPREF9390_RS05960
S.sanguinisNZ_GL872311.1	903655	905028		HAMP domain-containing sensor histidine kinase		HMPREF9390_RS05955
S.sanguinisNZ_GL872311.1	905025	905681		response regulator transcription factor		HMPREF9390_RS05950
S.sanguinisNZ_GL872311.1	905703	906920		ABC transporter permease		HMPREF9390_RS05945
S.sanguinisNZ_GL872311.1	906933	907607		ABC transporter ATP-binding protein		HMPREF9390_RS05940
S.sanguinisNZ_GL872311.1	907594	908859		efflux RND transporter periplasmic adaptor subunit		HMPREF9390_RS05935
S.sanguinisNZ_GL872311.1	908888	909160		hypothetical protein		HMPREF9390_RS05930
S.sanguinisNZ_GL872311.1	909403	910413		lactonase family protein		HMPREF9390_RS05920
S.sanguinisNZ_GL872311.1	910482	910673		hypothetical protein		HMPREF9390_RS05915
S.sanguinisNZ_GL872311.1	910722	912062		magnesium transporter		HMPREF9390_RS05910
S.sanguinisNZ_GL872311.1	912414	913718		phosphopyruvate hydratase		HMPREF9390_RS05905
S.sanguinisNZ_GL872311.1	913927	914376		YueI family protein		HMPREF9390_RS05900
S.sanguinisNZ_GL872311.1	914378	914716		nuclear transport factor 2 family protein		HMPREF9390_RS05895
S.sanguinisNZ_GL872311.1	914713	915831		glycerate kinase		HMPREF9390_RS05890
S.sanguinisNZ_GL872311.1	915841	916488		phosphoserine phosphatase SerB		HMPREF9390_RS05885
S.sanguinisNZ_GL872311.1	916640	918364		septation ring formation regulator EzrA		HMPREF9390_RS05880
S.sanguinisNZ_GL872311.1	918451	920400		DNA topoisomerase (ATP-hydrolyzing) subunit B		HMPREF9390_RS05875
S.sanguinisNZ_GL872311.1	920413	920988		HAD-IA family hydrolase		HMPREF9390_RS05870
S.sanguinisNZ_GL872311.1	921213	921761		DJ-1/PfpI family protein		HMPREF9390_RS05865
S.sanguinisNZ_GL872311.1	921832	923064		FtsW/RodA/SpoVE family cell cycle protein		HMPREF9390_RS05860
S.sanguinisNZ_GL872311.1	923077	924057		YeiH family protein		HMPREF9390_RS05855
S.sanguinisNZ_GL872311.1	924157	926601		bifunctional DnaQ family exonuclease/ATP-dependent helicase		HMPREF9390_RS05850
S.sanguinisNZ_GL872311.1	926737	927375		MBL fold metallo-hydrolase		HMPREF9390_RS05845
S.sanguinisNZ_GL872311.1	927445	928371		permease-like cell division protein FtsX		HMPREF9390_RS05840
S.sanguinisNZ_GL872311.1	928364	929056		cell division ATP-binding protein FtsE		HMPREF9390_RS05835
S.sanguinisNZ_GL872311.1	929101	930196		peptide chain release factor 2		HMPREF9390_RS05830
S.sanguinisNZ_GL872311.1	930507	931367		metallophosphoesterase		HMPREF9390_RS05825
S.sanguinisNZ_GL872311.1	931520	934216		cation-translocating P-type ATPase		HMPREF9390_RS05820
S.sanguinisNZ_GL872311.1	934502	934888		DUF1934 domain-containing protein		HMPREF9390_RS05815
S.sanguinisNZ_GL872311.1	935004	936305		HD domain-containing protein		HMPREF9390_RS05810
S.sanguinisNZ_GL872311.1	936307	937116		sugar-phosphatase		HMPREF9390_RS05805
S.sanguinisNZ_GL872311.1	937116	938330		aminoacyltransferase		HMPREF9390_RS05800
S.sanguinisNZ_GL872311.1	938345	939580		aminoacyltransferase		HMPREF9390_RS05795
S.sanguinisNZ_GL872311.1	939613	943794		GBS Bsp-like repeat-containing protein		HMPREF9390_RS05790
S.sanguinisNZ_GL872311.1	943860	944618		triose-phosphate isomerase		HMPREF9390_RS05785
S.sanguinisNZ_GL872311.1	944899	945753		dTDP-4-dehydrorhamnose reductase		HMPREF9390_RS05780
S.sanguinisNZ_GL872311.1	946015	947499		glucosyltransferase domain-containing protein		HMPREF9390_RS05775
S.sanguinisNZ_GL872311.1	947496	948422		glycosyltransferase family 2 protein		HMPREF9390_RS05770
S.sanguinisNZ_GL872311.1	948584	949864		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase		HMPREF9390_RS05765
S.sanguinisNZ_GL872311.1	949963	950361		NUDIX domain-containing protein		HMPREF9390_RS05760
S.sanguinisNZ_GL872311.1	950358	952646		DNA helicase PcrA		HMPREF9390_RS05755
S.sanguinisNZ_GL872311.1	952905	954101		cation diffusion facilitator family transporter		HMPREF9390_RS05750
S.sanguinisNZ_GL872311.1	954134	954871		hypothetical protein		HMPREF9390_RS05745
S.sanguinisNZ_GL872311.1	955012	955569		signal peptidase I		HMPREF9390_RS05740
S.sanguinisNZ_GL872311.1	955752	957257		pyruvate kinase		HMPREF9390_RS05735
S.sanguinisNZ_GL872311.1	957314	958324		6-phosphofructokinase		HMPREF9390_RS05730
S.sanguinisNZ_GL872311.1	958409	961618		DNA polymerase III subunit alpha		HMPREF9390_RS05725
S.sanguinisNZ_GL872311.1	961700	962407		ABC transporter ATP-binding protein		HMPREF9390_RS05720
S.sanguinisNZ_GL872311.1	962422	963255		hypothetical protein		HMPREF9390_RS05715
S.sanguinisNZ_GL872311.1	963298	963993		LrgB family protein		HMPREF9390_RS05710
S.sanguinisNZ_GL872311.1	963986	964366		CidA/LrgA family protein		HMPREF9390_RS05705
S.sanguinisNZ_GL872311.1	964540	964761		accessory secretory protein Asp5		HMPREF9390_RS05700
S.sanguinisNZ_GL872311.1	964763	964945		accessory secretory system protein Asp4		HMPREF9390_RS05695
S.sanguinisNZ_GL872311.1	964938	966290		accessory Sec system glycosylation chaperone GtfB		HMPREF9390_RS05690
S.sanguinisNZ_GL872311.1	966274	967794		accessory Sec system glycosyltransferase GtfA		HMPREF9390_RS05685
S.sanguinisNZ_GL872311.1	967807	970188		accessory Sec system translocase SecA2		HMPREF9390_RS05680
S.sanguinisNZ_GL872311.1	970181	970660		accessory Sec system protein Asp3		HMPREF9390_RS05675
