Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sp.DD04NZ_KQ968978.1	266196	266372		hypothetical protein		STRDD04_RS11170
S.sp.DD04NZ_KQ968978.1	266556	267431		ABC transporter ATP-binding protein		STRDD04_RS06300
S.sp.DD04NZ_KQ968978.1	267444	268178		ABC transporter permease		STRDD04_RS06305
S.sp.DD04NZ_KQ968978.1	268183	269289		sensor histidine kinase		STRDD04_RS06310
S.sp.DD04NZ_KQ968978.1	269286	269885		response regulator transcription factor		STRDD04_RS06315
S.sp.DD04NZ_KQ968978.1	270164	271864		acetolactate synthase large subunit		STRDD04_RS06320
S.sp.DD04NZ_KQ968978.1	271857	272333		acetolactate synthase small subunit		STRDD04_RS06325
S.sp.DD04NZ_KQ968978.1	272399	272783		NAD(P)-binding domain-containing protein		STRDD04_RS11460
S.sp.DD04NZ_KQ968978.1	272804	273440		ketol-acid reductoisomerase		STRDD04_RS11465
S.sp.DD04NZ_KQ968978.1	273507	274757		threonine ammonia-lyase IlvA		STRDD04_RS06335
S.sp.DD04NZ_KQ968978.1	274851	275750		SPFH domain-containing protein		STRDD04_RS06340
S.sp.DD04NZ_KQ968978.1	275856	276071		hypothetical protein		STRDD04_RS06345
S.sp.DD04NZ_KQ968978.1	276162	276902		amino acid ABC transporter ATP-binding protein		STRDD04_RS06350
S.sp.DD04NZ_KQ968978.1	276899	278464		ABC transporter substrate-binding protein/permease		STRDD04_RS06355
S.sp.DD04NZ_KQ968978.1	278592	280487		DUF2207 domain-containing protein		STRDD04_RS06360
S.sp.DD04NZ_KQ968978.1	280576	280875		uncharacterized gene		STRDD04_RS11470
S.sp.DD04NZ_KQ968978.1	280896	281461		undecaprenyl-diphosphate phosphatase		STRDD04_RS11475
S.sp.DD04NZ_KQ968978.1	281575	282324		adaptor protein MecA		STRDD04_RS06370
S.sp.DD04NZ_KQ968978.1	282315	283481		MraY family glycosyltransferase		STRDD04_RS06375
S.sp.DD04NZ_KQ968978.1	283705	284475		Fe-S cluster assembly ATPase SufC		STRDD04_RS06380
S.sp.DD04NZ_KQ968978.1	284517	285779		Fe-S cluster assembly protein SufD		STRDD04_RS06385
S.sp.DD04NZ_KQ968978.1	285821	287053		cysteine desulfurase		STRDD04_RS06390
S.sp.DD04NZ_KQ968978.1	287040	287477		SUF system NifU family Fe-S cluster assembly protein		STRDD04_RS06395
S.sp.DD04NZ_KQ968978.1	287495	288907		Fe-S cluster assembly protein SufB		STRDD04_RS06400
S.sp.DD04NZ_KQ968978.1	290564	291859		D-alanyl-D-alanine carboxypeptidase PBP3		STRDD04_RS06405
S.sp.DD04NZ_KQ968978.1	292138	294096		peptide ABC transporter substrate-binding protein		STRDD04_RS06410
S.sp.DD04NZ_KQ968978.1	294270	296246		peptide ABC transporter substrate-binding protein		STRDD04_RS06415
S.sp.DD04NZ_KQ968978.1	296312	297808		ABC transporter permease		STRDD04_RS06420
S.sp.DD04NZ_KQ968978.1	297808	298734		ABC transporter permease		STRDD04_RS06425
S.sp.DD04NZ_KQ968978.1	298743	299810		ABC transporter ATP-binding protein		STRDD04_RS06430
S.sp.DD04NZ_KQ968978.1	299821	300514		dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein		STRDD04_RS06435
S.sp.DD04NZ_KQ968978.1	300535	300799		uncharacterized gene		STRDD04_RS11480
S.sp.DD04NZ_KQ968978.1	301040	301525		hypothetical protein		STRDD04_RS06440
S.sp.DD04NZ_KQ968978.1	301671	301756		uncharacterized gene		STRDD04_RS06445
S.sp.DD04NZ_KQ968978.1	301671	301756		tRNA-Leu		STRDD04_RS06445
S.sp.DD04NZ_KQ968978.1	301928	302644		YebC/PmpR family DNA-binding transcriptional regulator		STRDD04_RS06450
S.sp.DD04NZ_KQ968978.1	304294	305076		uncharacterized gene		STRDD04_RS06455
S.sp.DD04NZ_KQ968978.1	305139	306275		amidohydrolase		STRDD04_RS06460
S.sp.DD04NZ_KQ968978.1	306480	307313		amino acid ABC transporter substrate-binding protein		STRDD04_RS06465
S.sp.DD04NZ_KQ968978.1	307400	308275		MetQ/NlpA family ABC transporter substrate-binding protein		STRDD04_RS06470
S.sp.DD04NZ_KQ968978.1	308482	309858		M20/M25/M40 family metallo-hydrolase		STRDD04_RS06475
S.sp.DD04NZ_KQ968978.1	309848	310912		methionine ABC transporter ATP-binding protein		STRDD04_RS06480
S.sp.DD04NZ_KQ968978.1	310914	311606		ABC transporter permease		STRDD04_RS06485
S.sp.DD04NZ_KQ968978.1	311864	313583		ATP-binding cassette domain-containing protein		STRDD04_RS06490
S.sp.DD04NZ_KQ968978.1	313691	315272		ABC transporter ATP-binding protein		STRDD04_RS06495
S.sp.DD04NZ_KQ968978.1	315273	315866		MptD family putative ECF transporter S component		STRDD04_RS06500
S.sp.DD04NZ_KQ968978.1	315863	316543		energy-coupling factor transporter transmembrane component T		STRDD04_RS06505
S.sp.DD04NZ_KQ968978.1	316504	317937		ABC transporter ATP-binding protein		STRDD04_RS06510
S.sp.DD04NZ_KQ968978.1	318357	319727		DUF4832 domain-containing protein		STRDD04_RS06515
S.sp.DD04NZ_KQ968978.1	320278	322359		hypothetical protein		STRDD04_RS06520
S.sp.DD04NZ_KQ968978.1	322380	323297		hypothetical protein		STRDD04_RS06525
S.sp.DD04NZ_KQ968978.1	323290	325116		DUF2194 domain-containing protein		STRDD04_RS06530
S.sp.DD04NZ_KQ968978.1	325150	326553		GT4 family glycosyltransferase PelF		STRDD04_RS06535
S.sp.DD04NZ_KQ968978.1	326629	328065		exopolysaccharide Pel transporter PelG		STRDD04_RS06540
S.sp.DD04NZ_KQ968978.1	328480	330255		CotH kinase family protein		STRDD04_RS06545
S.sp.DD04NZ_KQ968978.1	330242	330970		polyphosphate polymerase domain-containing protein		STRDD04_RS06550
S.sp.DD04NZ_KQ968978.1	331000	331665		DUF4956 domain-containing protein		STRDD04_RS06555
S.sp.DD04NZ_KQ968978.1	331780	332781		UDP-glucose 4-epimerase GalE		STRDD04_RS06560
S.sp.DD04NZ_KQ968978.1	333111	333956		S-adenosyl-l-methionine hydroxide adenosyltransferase family protein		STRDD04_RS06565
S.sp.DD04NZ_KQ968978.1	333968	334531		ECF-type riboflavin transporter substrate-binding protein		STRDD04_RS06570
S.sp.DD04NZ_KQ968978.1	335375	336019		fructose-6-phosphate aldolase		STRDD04_RS06575
S.sp.DD04NZ_KQ968978.1	337593	337793		hypothetical protein		STRDD04_RS06580
S.sp.DD04NZ_KQ968978.1	337777	337974		helix-turn-helix transcriptional regulator		STRDD04_RS06585
S.sp.DD04NZ_KQ968978.1	337994	338488		hypothetical protein		STRDD04_RS06590
S.sp.DD04NZ_KQ968978.1	338533	339009		hypothetical protein		STRDD04_RS06595
S.sp.DD04NZ_KQ968978.1	339006	339683		type II CAAX endopeptidase family protein		STRDD04_RS06600
S.sp.DD04NZ_KQ968978.1	339693	340181		hypothetical protein		STRDD04_RS06605
S.sp.DD04NZ_KQ968978.1	340317	341303		rhodanese-related sulfurtransferase		STRDD04_RS06610
S.sp.DD04NZ_KQ968978.1	341469	342383		amidohydrolase family protein		STRDD04_RS06615
S.sp.DD04NZ_KQ968978.1	342396	343058		antibiotic biosynthesis monooxygenase		STRDD04_RS06620
S.sp.DD04NZ_KQ968978.1	343427	344188		nucleoside phosphorylase		STRDD04_RS06625
S.sp.DD04NZ_KQ968978.1	344197	345879		ABC transporter ATP-binding protein		STRDD04_RS06630
S.sp.DD04NZ_KQ968978.1	345872	346708		energy-coupling factor transporter transmembrane component T		STRDD04_RS06635
S.sp.DD04NZ_KQ968978.1	346800	347513		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG		STRDD04_RS06640
S.sp.DD04NZ_KQ968978.1	348053	349342		MFS transporter		STRDD04_RS06645
S.sp.DD04NZ_KQ968978.1	349355	349957		TetR/AcrR family transcriptional regulator		STRDD04_RS06650
S.sp.DD04NZ_KQ968978.1	350109	350678		LemA family protein		STRDD04_RS06655
S.sp.DD04NZ_KQ968978.1	350680	351061		M48 family metalloprotease		STRDD04_RS11485
S.sp.DD04NZ_KQ968978.1	351106	351638		M48 family metalloprotease		STRDD04_RS11490
S.sp.DD04NZ_KQ968978.1	352784	353697		uncharacterized gene		STRDD04_RS10605
S.sp.DD04NZ_KQ968978.1	353732	354964		hypothetical protein		STRDD04_RS06675
S.sp.DD04NZ_KQ968978.1	355221	355754		DUF177 domain-containing protein		STRDD04_RS06680
S.sp.DD04NZ_KQ968978.1	355968	357431		flotillin family protein		STRDD04_RS06685
S.sp.DD04NZ_KQ968978.1	357595	359019		NADP-dependent phosphogluconate dehydrogenase		STRDD04_RS06690
S.sp.DD04NZ_KQ968978.1	359029	359718		response regulator transcription factor		STRDD04_RS06695
S.sp.DD04NZ_KQ968978.1	361018	363027		PTS transporter subunit IIBC		STRDD04_RS06700
S.sp.DD04NZ_KQ968978.1	363045	363860		endonuclease/exonuclease/phosphatase family protein		STRDD04_RS06705
S.sp.DD04NZ_KQ968978.1	364059	364715		CBS domain-containing protein		STRDD04_RS06710
S.sp.DD04NZ_KQ968978.1	364752	365639		YitT family protein		STRDD04_RS06715
S.sp.DD04NZ_KQ968978.1	365822	366072		dTMP kinase		STRDD04_RS11495
S.sp.DD04NZ_KQ968978.1	366093	366513		dTMP kinase		STRDD04_RS11500
S.sp.DD04NZ_KQ968978.1	366510	367403		DNA polymerase III subunit delta'		STRDD04_RS06725
S.sp.DD04NZ_KQ968978.1	367422	367739		DNA replication initiation control protein YabA		STRDD04_RS06730
S.sp.DD04NZ_KQ968978.1	367742	368608		16S rRNA (cytidine(1402)-2'-O)-methyltransferase		STRDD04_RS06735
S.sp.DD04NZ_KQ968978.1	369756	370847		3-phosphoserine/phosphohydroxythreonine transaminase		STRDD04_RS06740
S.sp.DD04NZ_KQ968978.1	370860	372035		3-phosphoglycerate dehydrogenase family protein		STRDD04_RS06745
S.sp.DD04NZ_KQ968978.1	372032	372538		methylated-DNA--[protein]-cysteine S-methyltransferase		STRDD04_RS06750
S.sp.DD04NZ_KQ968978.1	372571	372924		arsenate reductase family protein		STRDD04_RS06755
S.sp.DD04NZ_KQ968978.1	374556	375097		helix-turn-helix transcriptional regulator		STRDD04_RS06760
S.sp.DD04NZ_KQ968978.1	375268	375654		VOC family protein		STRDD04_RS06765
S.sp.DD04NZ_KQ968978.1	375666	376493		exodeoxyribonuclease III		STRDD04_RS06770
S.sp.DD04NZ_KQ968978.1	376578	377249		methyltransferase		STRDD04_RS06775
S.sp.DD04NZ_KQ968978.1	377685	379685		methionine--tRNA ligase		STRDD04_RS06780
S.sp.DD04NZ_KQ968978.1	380002	380658		DUF4230 domain-containing protein		STRDD04_RS06785
S.sp.DD04NZ_KQ968978.1	380933	382159		DUF2974 domain-containing protein		STRDD04_RS06790
S.sp.DD04NZ_KQ968978.1	382379	383065		response regulator transcription factor		STRDD04_RS06795
S.sp.DD04NZ_KQ968978.1	383049	384029		sensor histidine kinase		STRDD04_RS06800
S.sp.DD04NZ_KQ968978.1	385610	386368		TraX family protein		STRDD04_RS06805
S.sp.DD04NZ_KQ968978.1	386453	386551		uncharacterized gene		STRDD04_RS10980
S.sp.DD04NZ_KQ968978.1	386736	387259		ABC transporter ATP-binding protein		STRDD04_RS06810
S.sp.DD04NZ_KQ968978.1	387240	388953		FtsX-like permease family protein		STRDD04_RS06815
S.sp.DD04NZ_KQ968978.1	389264	389543		uncharacterized gene		STRDD04_RS06820
S.sp.DD04NZ_KQ968978.1	389694	390560		ABC transporter ATP-binding protein		STRDD04_RS06825
S.sp.DD04NZ_KQ968978.1	390561	391424		ABC transporter permease		STRDD04_RS06830
S.sp.DD04NZ_KQ968978.1	391445	391900		LytTR family DNA-binding domain-containing protein		STRDD04_RS06835
S.sp.DD04NZ_KQ968978.1	391911	392312		DUF3021 domain-containing protein		STRDD04_RS06840
S.sp.DD04NZ_KQ968978.1	393349	393603		uncharacterized gene		STRDD04_RS10610
S.sp.DD04NZ_KQ968978.1	393780	393911		hypothetical protein		STRDD04_RS11600
S.sp.DD04NZ_KQ968978.1	394356	394452		uncharacterized gene		STRDD04_RS10990
S.sp.DD04NZ_KQ968978.1	395052	395190		uncharacterized gene		STRDD04_RS10620
S.sp.DD04NZ_KQ968978.1	395183	397171		FtsX-like permease family protein		STRDD04_RS06845
S.sp.DD04NZ_KQ968978.1	397304	398704		amino acid permease		STRDD04_RS06850
S.sp.DD04NZ_KQ968978.1	398747	399010		hypothetical protein		STRDD04_RS06855
S.sp.DD04NZ_KQ968978.1	399193	399618		GNAT family N-acetyltransferase		STRDD04_RS06860
S.sp.DD04NZ_KQ968978.1	399634	400092		GNAT family N-acetyltransferase		STRDD04_RS06865
S.sp.DD04NZ_KQ968978.1	400284	402581		DNA translocase FtsK		STRDD04_RS06870
S.sp.DD04NZ_KQ968978.1	402689	403075		VOC family protein		STRDD04_RS06875
S.sp.DD04NZ_KQ968978.1	403097	403450		DUF3397 domain-containing protein		STRDD04_RS06880
S.sp.DD04NZ_KQ968978.1	403601	404026		50S ribosomal protein L11		STRDD04_RS06885
S.sp.DD04NZ_KQ968978.1	404141	404830		50S ribosomal protein L1		STRDD04_RS06890
S.sp.DD04NZ_KQ968979.1	634	1317		phenylalanine--tRNA ligase beta subunit-related protein		STRDD04_RS06895
S.sp.DD04NZ_KQ968979.1	1832	2434		DNA-directed RNA polymerase subunit delta		STRDD04_RS06900
S.sp.DD04NZ_KQ968979.1	2598	3881		trigger factor		STRDD04_RS06905
S.sp.DD04NZ_KQ968979.1	4078	4644		TIGR01440 family protein		STRDD04_RS06910
S.sp.DD04NZ_KQ968979.1	4661	5155		ECF transporter S component		STRDD04_RS06915
S.sp.DD04NZ_KQ968979.1	5145	5906		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase		STRDD04_RS06920
S.sp.DD04NZ_KQ968979.1	5896	6645		tRNA pseudouridine(38-40) synthase TruA		STRDD04_RS06925
S.sp.DD04NZ_KQ968979.1	6772	7236		NUDIX domain-containing protein		STRDD04_RS06930
S.sp.DD04NZ_KQ968979.1	7554	7787		uncharacterized gene		STRDD04_RS06935
S.sp.DD04NZ_KQ968979.1	7816	8949		molecular chaperone DnaJ		STRDD04_RS06940
S.sp.DD04NZ_KQ968979.1	9219	9680		DJ-1/PfpI family protein		STRDD04_RS06945
S.sp.DD04NZ_KQ968979.1	9757	9875		uncharacterized gene		STRDD04_RS11505
S.sp.DD04NZ_KQ968979.1	10180	12003		molecular chaperone DnaK		STRDD04_RS06950
S.sp.DD04NZ_KQ968979.1	12384	12908		nucleotide exchange factor GrpE		STRDD04_RS06955
S.sp.DD04NZ_KQ968979.1	12947	13981		heat-inducible transcriptional repressor HrcA		STRDD04_RS06960
S.sp.DD04NZ_KQ968979.1	14174	14725		ClbS/DfsB family four-helix bundle protein		STRDD04_RS06965
S.sp.DD04NZ_KQ968979.1	14738	15352		GyrI-like domain-containing protein		STRDD04_RS06970
S.sp.DD04NZ_KQ968979.1	15413	16312		YafY family protein		STRDD04_RS06975
S.sp.DD04NZ_KQ968979.1	16435	17049		DUF4352 domain-containing protein		STRDD04_RS06980
S.sp.DD04NZ_KQ968979.1	17062	17934		mechanosensitive ion channel family protein		STRDD04_RS06985
S.sp.DD04NZ_KQ968979.1	18208	19641		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB		STRDD04_RS06990
S.sp.DD04NZ_KQ968979.1	19641	21107		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA		STRDD04_RS06995
S.sp.DD04NZ_KQ968979.1	21107	21409		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC		STRDD04_RS07000
S.sp.DD04NZ_KQ968979.1	21613	23349		aspartate--tRNA ligase		STRDD04_RS07005
S.sp.DD04NZ_KQ968979.1	23660	24217		cysteine hydrolase		STRDD04_RS07010
S.sp.DD04NZ_KQ968979.1	24217	25005		GTP-sensing pleiotropic transcriptional regulator CodY		STRDD04_RS07015
S.sp.DD04NZ_KQ968979.1	25262	26476		pyridoxal phosphate-dependent aminotransferase		STRDD04_RS07020
S.sp.DD04NZ_KQ968979.1	27012	27467		universal stress protein		STRDD04_RS07025
S.sp.DD04NZ_KQ968979.1	27635	29032		Cof-type HAD-IIB family hydrolase		STRDD04_RS07030
S.sp.DD04NZ_KQ968979.1	29087	30049		asparaginase		STRDD04_RS07035
S.sp.DD04NZ_KQ968979.1	30488	32503		ATP-dependent DNA helicase RecG		STRDD04_RS07040
S.sp.DD04NZ_KQ968979.1	32609	33715		alanine racemase		STRDD04_RS07045
S.sp.DD04NZ_KQ968979.1	33705	34067		holo-ACP synthase		STRDD04_RS07050
S.sp.DD04NZ_KQ968979.1	34170	35201		3-deoxy-7-phosphoheptulonate synthase		STRDD04_RS07055
S.sp.DD04NZ_KQ968979.1	35203	36234		3-deoxy-7-phosphoheptulonate synthase		STRDD04_RS07060
S.sp.DD04NZ_KQ968979.1	36248	38764		preprotein translocase subunit SecA		STRDD04_RS07065
S.sp.DD04NZ_KQ968979.1	39020	39472		hypothetical protein		STRDD04_RS07070
S.sp.DD04NZ_KQ968979.1	39656	40597		mannose-6-phosphate isomerase, class I		STRDD04_RS07075
S.sp.DD04NZ_KQ968979.1	40611	40778		uncharacterized gene		STRDD04_RS07080
S.sp.DD04NZ_KQ968979.1	41261	41956		uncharacterized gene		STRDD04_RS07085
S.sp.DD04NZ_KQ968979.1	42011	42400		hypothetical protein		STRDD04_RS07090
S.sp.DD04NZ_KQ968979.1	42480	43817		PFL family protein		STRDD04_RS07095
S.sp.DD04NZ_KQ968979.1	43829	44095		ACT domain-containing protein		STRDD04_RS07100
S.sp.DD04NZ_KQ968979.1	44410	47544		LPXTG-anchored zinc carboxypeptidase		STRDD04_RS07105
S.sp.DD04NZ_KQ968979.1	48400	49743		PTS cellobiose transporter subunit IIC		STRDD04_RS07110
S.sp.DD04NZ_KQ968979.1	49783	50289		hypothetical protein		STRDD04_RS07115
S.sp.DD04NZ_KQ968979.1	50312	50629		PTS cellobiose transporter subunit IIA		STRDD04_RS07120
S.sp.DD04NZ_KQ968979.1	50642	52632		uncharacterized gene		STRDD04_RS07125
S.sp.DD04NZ_KQ968979.1	52688	53002		PTS cellobiose transporter subunit IIB		STRDD04_RS07130
S.sp.DD04NZ_KQ968979.1	53121	53360		SemiSWEET transporter		STRDD04_RS07135
S.sp.DD04NZ_KQ968979.1	53458	53697		hypothetical protein		STRDD04_RS07140
S.sp.DD04NZ_KQ968979.1	53710	55146		6-phospho-beta-glucosidase		STRDD04_RS07145
S.sp.DD04NZ_KQ968979.1	55771	56223		DUF3290 family protein		STRDD04_RS07150
S.sp.DD04NZ_KQ968979.1	56220	56852		DUF421 domain-containing protein		STRDD04_RS07155
S.sp.DD04NZ_KQ968979.1	56989	57189		uncharacterized gene		STRDD04_RS07160
S.sp.DD04NZ_KQ968979.1	57678	60122		N-6 DNA methylase		STRDD04_RS07165
S.sp.DD04NZ_KQ968979.1	61378	61842		AAA family ATPase		STRDD04_RS07170
S.sp.DD04NZ_KQ968979.1	61946	62299		hypothetical protein		STRDD04_RS07175
S.sp.DD04NZ_KQ968979.1	62425	63144		hypothetical protein		STRDD04_RS11510
S.sp.DD04NZ_KQ968979.1	63255	64190		acyl-CoA thioester hydrolase		STRDD04_RS07185
S.sp.DD04NZ_KQ968979.1	64383	64613		uncharacterized gene		STRDD04_RS07190
S.sp.DD04NZ_KQ968979.1	64762	65580		class I SAM-dependent methyltransferase		STRDD04_RS07195
S.sp.DD04NZ_KQ968979.1	65748	66113		hypothetical protein		STRDD04_RS07200
S.sp.DD04NZ_KQ968979.1	66169	67107		alpha/beta hydrolase		STRDD04_RS07205
S.sp.DD04NZ_KQ968979.1	67146	67913		alpha/beta hydrolase		STRDD04_RS07210
S.sp.DD04NZ_KQ968979.1	68006	68170		uncharacterized gene		STRDD04_RS11000
S.sp.DD04NZ_KQ968979.1	68200	68457		uncharacterized gene		STRDD04_RS07215
S.sp.DD04NZ_KQ968979.1	68855	69610		P-loop NTPase fold protein		STRDD04_RS07220
S.sp.DD04NZ_KQ968979.1	70235	71086		ImmA/IrrE family metallo-endopeptidase		STRDD04_RS07225
S.sp.DD04NZ_KQ968979.1	71093	71455		helix-turn-helix domain-containing protein		STRDD04_RS07230
S.sp.DD04NZ_KQ968979.1	72101	72268		hypothetical protein		STRDD04_RS11005
S.sp.DD04NZ_KQ968979.1	72419	72691		type II toxin-antitoxin system RelB/DinJ family antitoxin		STRDD04_RS07235
S.sp.DD04NZ_KQ968979.1	72692	72970		type II toxin-antitoxin system YafQ family toxin		STRDD04_RS07240
S.sp.DD04NZ_KQ968979.1	73057	73287		hypothetical protein		STRDD04_RS07245
S.sp.DD04NZ_KQ968979.1	73641	73955		hypothetical protein		STRDD04_RS07255
S.sp.DD04NZ_KQ968979.1	73991	74401		DUF961 family protein		STRDD04_RS07260
S.sp.DD04NZ_KQ968979.1	74408	76039		FtsK/SpoIIIE domain-containing protein		STRDD04_RS07265
S.sp.DD04NZ_KQ968979.1	76252	77484		replication initiation factor domain-containing protein		STRDD04_RS07270
S.sp.DD04NZ_KQ968979.1	77462	77848		hypothetical protein		STRDD04_RS07275
S.sp.DD04NZ_KQ968979.1	77868	78104		hypothetical protein		STRDD04_RS07280
S.sp.DD04NZ_KQ968979.1	78101	78655		hypothetical protein		STRDD04_RS07285
S.sp.DD04NZ_KQ968979.1	78665	79657		conjugal transfer protein		STRDD04_RS07290
S.sp.DD04NZ_KQ968979.1	79674	79901		hypothetical protein		STRDD04_RS07295
S.sp.DD04NZ_KQ968979.1	79903	80319		conjugal transfer protein		STRDD04_RS07300
S.sp.DD04NZ_KQ968979.1	80330	81362		uncharacterized gene		STRDD04_RS07305
S.sp.DD04NZ_KQ968979.1	81541	83016		uncharacterized gene		STRDD04_RS07310
S.sp.DD04NZ_KQ968979.1	83029	84960		hypothetical protein		STRDD04_RS07315
S.sp.DD04NZ_KQ968979.1	84960	85184		hypothetical protein		STRDD04_RS07320
S.sp.DD04NZ_KQ968979.1	85193	86248		phage tail tip lysozyme		STRDD04_RS07325
S.sp.DD04NZ_KQ968979.1	86305	86610		hypothetical protein		STRDD04_RS07330
S.sp.DD04NZ_KQ968979.1	86597	86929		type II toxin-antitoxin system PemK/MazF family toxin		STRDD04_RS07335
S.sp.DD04NZ_KQ968979.1	87043	87304		helix-turn-helix domain-containing protein		STRDD04_RS07340
S.sp.DD04NZ_KQ968979.1	88235	89458		site-specific integrase		STRDD04_RS07345
S.sp.DD04NZ_KQ968979.1	89564	89956		30S ribosomal protein S9		STRDD04_RS07350
S.sp.DD04NZ_KQ968979.1	89975	90421		50S ribosomal protein L13		STRDD04_RS07355
S.sp.DD04NZ_KQ968979.1	90614	91477		DegV family protein		STRDD04_RS07360
S.sp.DD04NZ_KQ968979.1	91467	91988		NYN domain-containing protein		STRDD04_RS07365
S.sp.DD04NZ_KQ968979.1	91985	92713		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB		STRDD04_RS07370
S.sp.DD04NZ_KQ968979.1	92867	93832		aromatic acid exporter family protein		STRDD04_RS07375
S.sp.DD04NZ_KQ968979.1	93911	95483		amino acid permease		STRDD04_RS07380
S.sp.DD04NZ_KQ968979.1	95504	95703		uncharacterized gene		STRDD04_RS11515
S.sp.DD04NZ_KQ968979.1	96107	96499		Mini-ribonuclease 3		STRDD04_RS07385
S.sp.DD04NZ_KQ968979.1	96492	97835		cysteine--tRNA ligase		STRDD04_RS07390
S.sp.DD04NZ_KQ968979.1	97918	98625		nucleoside phosphorylase		STRDD04_RS07395
S.sp.DD04NZ_KQ968979.1	98699	98890		YdeI/OmpD-associated family protein		STRDD04_RS07400
S.sp.DD04NZ_KQ968979.1	98957	99574		serine O-acetyltransferase		STRDD04_RS07405
S.sp.DD04NZ_KQ968979.1	99807	102002		polyribonucleotide nucleotidyltransferase		STRDD04_RS07410
S.sp.DD04NZ_KQ968979.1	102474	104270		oligoendopeptidase F		STRDD04_RS07415
S.sp.DD04NZ_KQ968979.1	104333	104734		hypothetical protein		STRDD04_RS11520
S.sp.DD04NZ_KQ968979.1	104924	104993		uncharacterized gene		STRDD04_RS11010
S.sp.DD04NZ_KQ968979.1	105295	105503		thioredoxin domain-containing protein		STRDD04_RS07420
S.sp.DD04NZ_KQ968979.1	105522	105743		DUF4649 family protein		STRDD04_RS07425
S.sp.DD04NZ_KQ968979.1	105931	106344		YjdF family protein		STRDD04_RS07430
S.sp.DD04NZ_KQ968979.1	106631	107557		alpha/beta fold hydrolase		STRDD04_RS07435
S.sp.DD04NZ_KQ968979.1	107884	108153		30S ribosomal protein S15		STRDD04_RS07440
S.sp.DD04NZ_KQ968979.1	108780	109955		NAD(P)/FAD-dependent oxidoreductase		STRDD04_RS07445
S.sp.DD04NZ_KQ968979.1	109975	110428		8-oxo-dGTP diphosphatase		STRDD04_RS07450
S.sp.DD04NZ_KQ968979.1	111689	112429		MerR family transcriptional regulator		STRDD04_RS07455
S.sp.DD04NZ_KQ968979.1	112766	113089		AzlD domain-containing protein		STRDD04_RS07460
S.sp.DD04NZ_KQ968979.1	113079	113774		AzlC family ABC transporter permease		STRDD04_RS07465
